Student ID,Student Name,Gender,Event Date,Age,City,Department,Event Type,Registration Date,Registration Channel,Payment Status,Attendance Status,Meal Preference,Registration Fee,Event Duration Hours,Feedback Rating
S12633,  Lakshmi Rao  , Female,4/7/2026,25,Salem,Computer Science,Sports Meet,16/02/2026,Walk-in,Waived,cancelled,Vegetarian,250,1.5,3.0 / 5
S11799,Anitha Nair,male,9-Mar-26,18,Madurai,Electronics,Cultural Fest,29/01/2026,Campus Desk,Refunded,ATTENDED,Non-Vegetarian,200,2.5,5
S10089,Swetha Menon,female,4/30/2026,25,Salem,Management,Workshop,3/3/2026,Walk-in,paid,Registered,Vegan,150,6,4
S10678,Deepa Sharma,Other,3/29/2026,22,Pune,Commerce,Career Fair,18/02/2026,Email,Waived,Registered,Vegetarian,300,2.5,3
S11665,Vikram Das,,4/30/2026,20,Bengaluru,Commerce,Sports Meet,5/3/2026,Website,Waived,Cancelled,Vegan,200 rupees,3.0 hours,5
S11424,Pooja Das,Female,5/1/2026,23,Pune,Arts,Cultural Fest,20/11/2025,Mobile App,pending,Attended,Vegetarian,250,1.5,2
S11614,Anitha Nair,male,24/05/2026,17,Trichy,Commerce,Hackathon,9/5/2026,Mobile App,Refunded,Cancelled,No-meal,300,2,4
S10193,Swetha Menon,Other,23/05/2026,19,Trichy,Management,Workshop,3/5/2026,Campus Desk,Pending,Registered,No Meal,750 rupees,1.0 hr,1
S11785,Priya Sharma,Female,2-Apr-26,26,Coimbatore,Civil Engineering,Hackathon,14/03/2026,Walk-in,waive,attended,Vegetarian,0,3,1.0 / 5
S11925,Ajay Nair,Female,4/3/2026,19,Bengaluru,Computer Science, Seminar,5/2/2026,Mobile App,Paid,cancelled,Vegan,750,2.5,4.0 / 5
S12154,Pooja Das,Female,7/22/2026,18,Madurai,Civil Engineering,Career Fair,24/06/2026,Mobile App,Waived,Registered,Vegan,100,6,4
S10709,Arun Kumar,Other,1/20/2026,24, Hyderabad,Mechanical,Career Fair,11/12/2025,Website,Refunded,Absent,Vegetarian,Rs 150,1.0 hr,3
S10959,Ajay Nair,Other,20-Apr-26,17,Madurai,Arts,Cultural Fest,23/02/2026,Website,PAID,Registered,Non-Vegetarian,200,2.5,4
S10988,  Arun Kumar  ,Male,3/2/2026,19,Pune,Commerce,Seminar,17/12/2025,Email,Refunded,Attended,Vegetarian,500,6,1.0 / 5
S10419,Suresh Kumar,Other,6/23/2026,24,Trichy,Commerce,Sports Meet,1/5/2026,Website,PENDING,Cancelled,Non-Vegetarian,250,4,5.0 / 5
S10811,Naveen Sharma,Other,1/28/2026,21,,Electronics,Workshop,16/01/2026,Mobile App,Refunded,absent,No-meal,500,1.5,2
S11976,Vikram Das,FEMALE,6/1/2026,27,Kochi,Civil Engineering,Career Fair,25/05/2026,Website,waive,absent,Vegetarian,200,6,5
S10903,Vijay Menon,Male,3/28/2026,24,Kochi,Arts,Workshop,26/03/2026,Mobile App,Refunded,Cancelled,Vegan,500,6,4
S12827,Vijay Menon,Other,5/31/2026,17,Hyderabad,Management,Cultural Fest,16/04/2026,Website,Pending,absent,Vegetarian,500,4,4.0 / 5
S12864,Meena Patel,Other,8/29/2026,22,Trichy,Mechanical,Career Fair,16/08/2026,Email,Waived,Attended,Vegan,200,1.5,5
S11955,Divya Iyer, Female,9/4/2026,22,Mysuru,Arts,Cultural Fest,13/02/2026,Campus Desk,Paid,absent ,Vegan,250,2,2.0 / 5
S12726,Arun Kumar,Other,19-Mar-26,23,Salem,Mechanical,Career Fair,15/02/2026,Campus Desk,paid,attended,No Meal,250,3,2
S11199,Suresh Kumar,Male,6/15/2026,22,Chennai,Electronics,Cultural Fest,5/6/2026,Campus Desk,Refunded,Registered,No-meal,100,1.5,2
S12940,Vikram Das,Other,6/12/2026,27,Coimbatore,Management,WORKSHOP,2/5/2026,Website,waive,ABSENT,Vegan,150,3,1.0 / 5
S11771,Priya Sharma,Female,25/01/2026,26,Hyderabad,Mechanical,Seminar,18/12/2025,Walk-in,Refunded,Absent,Vegetarian,₹150,2.0 hours,3
S10601,Karthik Rao,Other,14-Apr-26,24,Bengaluru,Commerce,Hackathon,17/02/2026,Campus Desk,Refunded,attended, Non-Vegetarian,100,2,4
S10155,Pooja Das,Female,21-Mar-26,18,Pune,Commerce,Cultural Fest,22/02/2026,Walk-in,Paid,cancelled,Vegetarian,Rs 100,6.0 hours,2
S10603,Divya Iyer,Male,5/30/2026,26,Hyderabad,Computer Science,Cultural Fest,27/05/2026,Email,Pending,Registered,,500,1,3.0 / 5
S10913,Vikram Das,Female,8-Mar-26,17,Chennai,Commerce,seminar,26/02/2026,Email,Pending,Absent,No-meal,200,2.5,3
S11121,Naveen Sharma,Male,29/04/2026,22,Pune,Commerce,Workshop,20/03/2026,Walk-in,Paid,cancelled,Vegan,300,1,3
S11714,Keerthi Rao, Male,22/07/2026,23,Chennai,Management,SEMINAR,11/6/2026,Website,Refunded,Registered,Vegan,300,3,2.0 / 5
S11133,Arun Kumar,Male,6/17/2026,25,Chennai,Computer Science,Sports Meet,29/04/2026,Website,waive,Registered,Vegetarian,500,3,3
S12411,Deepa Sharma,Other,25-Mar-26,18,Coimbatore,Electronics,Sports Meet,26/02/2026,Mobile App,Paid,Registered,Vegan,500,4,4
S11051,Suresh Kumar,Other,8/13/2026,17, Chennai,Arts,seminar,6/7/2026,Email,Paid,Cancelled,No Meal,500,1.5,2.0 / 5
S12058,Keerthi Rao,Other,3/9/2026,21,Hyderabad,Commerce,Hackathon,20/01/2026,Email,Refunded,Cancelled,No-meal,150,4,1.0 / 5
S11060,Deepa Sharma,Other,2/5/2026,21,Chennai,Civil Engineering,Workshop,8/12/2025,Website,Refunded,absent ,No Meal,0,1,3.0 / 5
S12217,Keerthi Rao,Other,5/26/2026,18,Kochi,Commerce,Career Fair,29/04/2026,Walk-in,waive,Cancelled,Vegan,750,1.5,5
S12774,Suresh Kumar,Other,23-Jul-26,20,Coimbatore,Computer Science,Sports Meet,25/05/2026,Walk-in,Paid,ATTENDED,Non-Vegetarian,100,3,3
S11500,Manoj Kumar, Female,9/8/2026,20,Chennai,Computer Science,Career Fair,20/06/2026,Mobile App,Waived,Registered,Vegetarian,250,3,3
S12021,Rahul Menon,Female,8/13/2026,26,Chennai,Electronics,Sports Meet,20/06/2026,Mobile App,waive,Cancelled,No-meal,250,6,
S11302,Meena Patel,Male,4-Feb-26,23,Pune,Mechanical,Hackathon,20/12/2025,Website,PENDING,Registered,Vegetarian,0,2,5
S12244,Ravi Patel,Female,10-Jun-26,17,Mysuru,Computer Science,Cultural Fest,9/5/2026,Email,waive,absent ,No Meal,0,3,2
S10582,Manoj Kumar,Female,31-Jan-26,23, Hyderabad,Arts,Career Fair,29/12/2025,Website,Paid,ATTENDED,Vegan,150,1,2
S11371,Rahul Menon,Other,4/6/2026,19,Mysuru,Computer Science,Career Fair,16/05/2026,Walk-in,waive,Registered,No-meal,0,1.5,5
S10957,Ajay Nair,Other,5/8/2026,19,Salem,Mechanical,Workshop,25/04/2026,Walk-in,Refunded,ABSENT,,INR 100,4.0 hours,3
S10471,Deepa Sharma,Other,1/9/2026,20,Salem,Civil Engineering,Seminar,22/12/2025,Campus Desk,Paid,attended,Non-Vegetarian,200,6,5.0 / 5
S11818,Suresh Kumar, Male,2-Apr-26,25,Chennai,Mechanical,Seminar,24/03/2026,Campus Desk,PAID,Registered,Non-Vegetarian,150,4,4
S12515,Meena Patel,FEMALE,27/01/2026,18,Mysuru,Management,Sports Meet,9/12/2025,Campus Desk,Paid,cancelled,Non-Vegetarian,150,4,1.0 / 5
S10130,Anitha Nair,Male,11-Jun-26,17,Mysuru,Mechanical,Hackathon,22/04/2026,Mobile App,Paid,Attended,No Meal,200,1.5,1
S12135,Ajay Nair,female,1/16/2026,22,Hyderabad,Management,seminar,20/12/2025,Walk-in,Waived,Registered,Vegetarian,100,6,1
S12203,Vijay Menon,Male,2/14/2026,19,Chennai,Civil Engineering, Career Fair,7/2/2026,Mobile App,Paid,Registered,No-meal,100,6,3
S12341,Swetha Menon,Female,7/23/2026,22,Mysuru,Commerce,Workshop,5/6/2026,Mobile App,Paid,Registered,Non-Vegetarian,0,3,4.0 / 5
S12050,Vikram Das,Female,4/8/2026,20,Trichy,Civil Engineering,Hackathon,1/3/2026,Email,paid,Registered,Vegan,Rs 300,1.0 hours,2.0 / 5
S10791,Karthik Rao,Other,4/14/2026,25,Salem,Commerce,Sports Meet,15/02/2026,Walk-in,Paid,Cancelled,Vegan,500,2.5,4
S11141,Manoj Kumar,Other,1/27/2026,21,Coimbatore,Civil Engineering,Career Fair,9/1/2026,Mobile App,pending,Attended,Vegan,750,2,2
S12994,Harini Iyer,Female,24-May-26,18,Trichy,Mechanical,Hackathon,7/5/2026,Mobile App,pending,Absent,Non-Vegetarian,750,2,4
S12521,Ravi Patel,Male,31-Jan-26,27,Bengaluru,Arts, Seminar,19/12/2025,Website,Pending,absent,Vegetarian,100,1.5,2.0 / 5
S10856,Rahul Menon,Male,7/26/2026,21,Salem,Commerce,Cultural Fest,6/6/2026,,Refunded,cancelled,Non-Vegetarian,150,2,1
S10541,Harini Iyer,Other,7-Jan-26,24,Kochi,Civil Engineering,Hackathon,3/12/2025,Mobile App,Pending,Attended,No Meal,300,1.5,3
S10400,Vikram Das,Other,8/27/2026,18,Coimbatore,Mechanical,Sports Meet,22/08/2026,Campus Desk,Paid,Cancelled,No Meal,150,1,
S12775,Anitha Nair,MALE,7/18/2026,27,Chennai,Management,Hackathon,30/06/2026,Campus Desk,Paid,ATTENDED,Non-Vegetarian,200,1.5,5
S12454,Anitha Nair,Other,26/01/2026,24,Mysuru,Civil Engineering,Sports Meet,11/1/2026,Website,Waived,Registered,Vegan,100,2.5,2
S11259,Keerthi Rao,Other,1/13/2026,18,Bengaluru,Civil Engineering,Cultural Fest,16/11/2025,Walk-in,Paid,cancelled,,750,2,
S11138,Deepa Sharma,Other,31-Mar-26,25,Bengaluru,Computer Science,Cultural Fest,23/02/2026,Campus Desk,Refunded,Registered,Vegan,100,4,5
S10410,Rahul Menon,Female,13/06/2026,18,Mysuru,  nan  ,Career Fair,4/5/2026,Email,Waived,Registered,Vegan,100,4,5.0 / 5
S11692,Priya Sharma, Female,7/8/2026,18,Trichy,Electronics,seminar,4/8/2026,Website,paid,cancelled,Non-Vegetarian,300,3,4
S10874,Swetha Menon,Other,2-Jun-26,22,Pune,Arts,Career Fair,7/5/2026,Walk-in,waive,cancelled,Non-Vegetarian,750,2,3
S12852,Harini Iyer,Male,8/14/2026,19,Pune,Arts,Hackathon,24/06/2026,Email,Waived,Cancelled,No-meal,150,1.5,2
S10802,Meena Patel,Male,4/16/2026,18,Coimbatore,Computer Science,Hackathon,7/3/2026,Mobile App,Waived,Absent,Non-Vegetarian,200,1,1
S10453,Ravi Patel,Female,24-Jun-26,19,Pune,Civil Engineering,Cultural Fest,24/05/2026,Campus Desk,Pending,Absent,Vegetarian,150,1.5,2.0 / 5
S11338,Divya Iyer,Male,23/07/2026,26,Coimbatore,Civil Engineering,Hackathon,1/7/2026,Website,pending,ATTENDED,No Meal,500,2,5
S10186,Pooja Das,Other,3/1/2026,22,Hyderabad,Electronics,Cultural Fest,6/1/2026,Website,Pending,cancelled,Vegetarian,150,1,2
S12895,Suresh Kumar,,19/06/2026,19,Madurai,Electronics,Cultural Fest,7/5/2026,Website,Waived,cancelled,Vegan,150,3,3.0 / 5
S11230,Manoj Kumar,female,27-Aug-26,17,Pune,Civil Engineering,Cultural Fest,26/08/2026,Website,Pending,absent ,Vegan,0,1.5,1
S12707,Lakshmi Rao,Male,4/29/2026,17,Bengaluru,Electronics,Cultural Fest,20/03/2026,Website,Paid,Cancelled,Non-Vegetarian,300,6,5
S11688,Ravi Patel,Male,3/14/2026,21,Mysuru,Computer Science,  Sports Meet  ,26/01/2026,Walk-in,Waived,Registered,No Meal,300,6,5
S12884,Keerthi Rao,Female,28-Jul-26,21,Salem,Civil Engineering,Cultural Fest,5/7/2026,Website,waive,absent ,Non-Vegetarian,200,2,3
S10540,Suresh Kumar,Male,31/05/2026,19,Bengaluru,Computer Science,Hackathon,7/5/2026,Website,waive,Registered,Vegetarian,INR 300,2.5 hr,5
S12327,Arun Kumar,Male,2/5/2026,21,Coimbatore,Civil Engineering,Cultural Fest,13/01/2026,Mobile App,PENDING,attended,No Meal,100 rupees,3.0 hours,3
S11937,Pooja Das,Female,28/01/2026,21,Kochi,Management,Workshop,14/12/2025,Website,waive,Absent,Vegan,150,4,2
S12291,Naveen Sharma,Other,19/07/2026,18,Hyderabad,Computer Science,Cultural Fest,16/07/2026,Campus Desk,Refunded,Cancelled,Vegan,250,2.5,4
S11742,Vijay Menon,Female,7/23/2026,26,Pune,Mechanical,Career Fair,14/07/2026,Walk-in,Refunded,Cancelled,Vegan,250,1,2
S12818,Harini Iyer,Male,2/6/2026,17,Kochi,Computer Science,Seminar,27/04/2026,Walk-in,PAID,absent ,Vegetarian,750,1,2
S11527,Harini Iyer,male,7/16/2026,20,Trichy,Commerce,SEMINAR,13/07/2026,Email,Pending,Registered,Vegan,100,6,2
S11862,Ajay Nair,Other,2/23/2026,19,Salem,Commerce,Sports Meet,13/02/2026,Campus Desk,Pending,Attended,No Meal,0,1,2
S11639,Vijay Menon,Other,5/30/2026,18,Coimbatore,Arts,seminar,13/05/2026,Mobile App,Pending,Cancelled,Vegetarian,100,4,5
S11610,Pooja Das,Other,1/16/2026,17,Salem,Management,Sports Meet,13/01/2026,Email,Refunded,Cancelled,Non-Vegetarian,300,1.5,1
S10465,Vikram Das,Other,16/06/2026,24,,Electronics,Workshop,19/05/2026,Campus Desk,Refunded,Absent,No Meal,750,4,4.0 / 5
S11324,Ravi Patel,Other,4/3/2026,19,,Management,WORKSHOP,17/03/2026,Campus Desk,Refunded,Cancelled,Vegan,500 rupees,6.0 hr,1
S10551,Lakshmi Rao,Male,7/1/2026,25,Chennai,Civil Engineering,Sports Meet,10/6/2026,Campus Desk,Refunded,Registered,No Meal ,300,3,5
S11953,Priya Sharma,Male,2/26/2026,24,Chennai,Management,Sports Meet,9/1/2026,Mobile App,Pending,cancelled,Vegetarian,0,2,2
S12310,Vijay Menon,Male,16/03/2026,24,Salem,Arts,Seminar,6/2/2026,Website,Paid,absent ,Vegetarian,Rs 750,2.5 hours,4.0 / 5
S11392,Suresh Kumar,Female,23-Jun-26,22,Bengaluru,Mechanical,Career Fair,14/05/2026,Mobile App,PAID,Registered,No Meal,500,1,1
S11044,Arun Kumar,Male,2/11/2026,17,Trichy,Commerce,Cultural Fest,16/01/2026,Mobile App,Refunded,Attended,Vegetarian,150 rupees,4.0 hours,2
S12872,Vikram Das,Female,12/6/2026,22,Bengaluru,Arts,Workshop,14/04/2026,,Refunded,Registered,Vegetarian,200,4,1
S11380,Vikram Das,Other,3/9/2026,19,Kochi,Computer Science,Sports Meet,8/3/2026,Mobile App,Pending,absent ,Vegan,250,3,4.0 / 5
S10225,Vijay Menon,Other,24/07/2026,24,Trichy,Mechanical,Career Fair,17/07/2026,Website,Paid,absent,Vegetarian,200,3,2.0 / 5
S12756,Pooja Das,Other,3/15/2026,19,Hyderabad,Commerce,Seminar,21/02/2026,Email,Pending,Absent,Vegan,750,3,4
S10275,Swetha Menon,Female,26/06/2026,22,Salem,Computer Science,Sports Meet,unknown,Mobile App,waive,attended,No-meal,₹100,3.0 hours,2
S12612,Ravi Patel,Female,9/7/2026,17,Hyderabad,Electronics,Workshop,3/6/2026,Walk-in,Pending,attended,No Meal,200,2.5,5
S11046,Pooja Das,Male,21/03/2026,20,Coimbatore,Electronics,Career Fair,12/2/2026,Mobile App,Pending,Registered,,500,2.5,3
S11352,  Anitha Nair  ,Male,28/01/2026,26,Pune,Arts,Seminar,22/01/2026,Mobile App,pending,absent,No-meal,200,2.5,1
S10312,Karthik Rao,Male,2/4/2026,18,Bengaluru,Management,Workshop,16/02/2026,Mobile App,Pending,Absent,Vegetarian,INR 250,2.5 hr,4
S11076,Meena Patel,Female,6/11/2026,23,Pune,Civil Engineering,Hackathon,4/6/2026,Email,PENDING,cancelled,Vegetarian,300,4,1
S11772,Keerthi Rao,Male,24-Aug-26,22,Chennai,Civil Engineering,Cultural Fest,22/08/2026,Campus Desk,Paid,Registered,Vegan,Rs 200,4.0 hr,3
S11433,Rahul Menon,Other,1/19/2026,27,Salem,Arts,Sports Meet,28/12/2025,Mobile App,PENDING,absent ,No-meal,250,1,4
S12295,Rahul Menon, Female,14-Jul-26,18,Pune,Computer Science,Career Fair,14/06/2026,Email,paid,ABSENT,Vegan,300,2,4
S12366,Pooja Das,Male,8-Jun-26,22,Chennai,Civil Engineering,Hackathon,19/05/2026,Campus Desk,Refunded,Cancelled,Vegetarian,500,6,3
S10619,Manoj Kumar,Female,12/1/2026,19,Chennai,Arts,Sports Meet,22/12/2025,Mobile App,waive,Attended,Non-Vegetarian,200,1,2
S12011,Harini Iyer,Female,7/26/2026,21,Madurai,Arts,Cultural Fest,1/7/2026,Email,Paid,ABSENT,Non-Vegetarian,100,1,4
S11623,Manoj Kumar,Male,2/28/2026,27,,Management,Sports Meet,18/01/2026,Website,Refunded,attended,No Meal,300,2.5,2
S10290,Harini Iyer,female,20-Apr-26,18,Madurai,Computer Science,Hackathon,7/4/2026,Mobile App,waive,absent ,Vegan,150,1.5,3
S10287,Naveen Sharma,female,5/6/2026,24,Mysuru,Civil Engineering,Cultural Fest,27/04/2026,Campus Desk,Refunded,Registered,Non-Vegetarian,500,3,5.0 / 5
S12322,Deepa Sharma,Other,1/2/2026,25,Madurai,Management,Sports Meet,26/12/2025,Campus Desk,Waived,Attended,Non-Vegetarian,300,3,4
S12068,Karthik Rao,Female,7/29/2026,23,Chennai,Electronics,Seminar,7/7/2026,Campus Desk,Paid,cancelled,Vegetarian,300,4,1
S10020,Rahul Menon,Male,1/15/2026,22,Coimbatore,Computer Science,Sports Meet,26/12/2025,Campus Desk,Pending,Cancelled,Non-Vegetarian,0,2,2
S11290,Anitha Nair,female,7/21/2026,19,Pune,Computer Science,Cultural Fest,15/06/2026,Walk-in,Paid,Registered,Vegetarian,INR 300,1.0 hours,5
S11756,Divya Iyer,male,7/2/2026,26,Hyderabad,Electronics,Seminar,15/01/2026,Mobile App,Refunded,Registered,No Meal,Rs 100,3.0 hr,5
S11709,Divya Iyer,male,27-Apr-26,17,Chennai,Commerce,Workshop,10/3/2026,Campus Desk,Paid,attended,Vegetarian,500,2.5,5
S11381,Anitha Nair,Other,11-Apr-26,19,Trichy,Management,Cultural Fest,21/03/2026,Website,pending,cancelled,Non-Vegetarian,250,1,3
S10842,Manoj Kumar,,13/08/2026,18,Madurai,Electronics,Cultural Fest,11/7/2026,Website,Refunded,Attended,Vegan,INR 0,6.0 hr,2.0 / 5
S10788,Naveen Sharma,Male,4/24/2026,17,Mysuru,Commerce,Sports Meet,13/03/2026,Walk-in,Waived,Attended,Vegan,150,1,2
S11078,Divya Iyer,Other,13/06/2026,23,Hyderabad,Commerce,Workshop,1/6/2026,Email,Paid,Registered,Vegan,500,2,5
S12610,Manoj Kumar,Female,11/3/2026,25,Chennai ,Mechanical,Sports Meet,11/1/2026,Campus Desk,PAID,ABSENT,Vegan,Not Available,3,5
S10945,Karthik Rao,MALE,20/07/2026,22,Salem,Arts, Sports Meet,28/06/2026,Walk-in,Paid,Attended,Vegan,100,1.5,5
S11482,Ravi Patel,Other,14/01/2026,22,Madurai,Civil Engineering,Seminar,11/1/2026,Mobile App,Pending,Registered,Vegan,200,6,5
S10294,Keerthi Rao,Male,3/10/2026,27,Madurai,Commerce,Cultural Fest,7/2/2026,Walk-in,PENDING,Attended,Vegetarian,250,1.5,3
S12097,Naveen Sharma,Other,10/3/2026,25,Coimbatore,Management,Cultural Fest,7/2/2026,Website,Pending,Absent,No Meal,100,1,2
S12955,Ravi Patel,FEMALE,8/24/2026,19,Mysuru,Civil Engineering,Sports Meet,8/8/2026,Walk-in,waive,Cancelled,No-meal,200,3,2
S10801,Naveen Sharma,Female,7/17/2026,20,Hyderabad,Management,Workshop,22/06/2026,Email,waive,cancelled,Non-Vegetarian,250,6,4
S11053,Swetha Menon,female,18-Mar-26,19,Kochi,Arts,Hackathon,18/02/2026,Walk-in,Refunded,absent ,Vegan,Rs 200,2.0 hours,4
S11852,Suresh Kumar,Male,7/5/2026,22,Mysuru,Computer Science,Cultural Fest,12/6/2026,Email,Waived,Attended,Non-Vegetarian,300,2,4
S12429,Ajay Nair,Male,2/28/2026,23,Chennai,Management,  Workshop  ,19/02/2026,Campus Desk,Pending,Registered,Vegetarian,INR 200,2.5 hours,3.0 / 5
S12942,Manoj Kumar, Female,7/17/2026,22,Madurai,Computer Science,Cultural Fest,11/7/2026,Website,Refunded,Attended,,200,4,4
S11366,Vikram Das,Female,7/3/2026,18,Chennai,Commerce,Cultural Fest,13/05/2026,Mobile App,Paid,absent ,No Meal,150,1.5,2
S12257,Suresh Kumar,FEMALE,2/20/2026,20,Pune,Civil Engineering,Seminar,25/12/2025,Mobile App,Refunded,Registered,No Meal,200,2,4
S12655,Vijay Menon,Male,2/4/2026,24,Chennai,Commerce,seminar,27/01/2026,Website,waive,Attended,Vegan,750,2.5,5.0 / 5
S11645,Harini Iyer,Male,4/19/2026,18,Salem,Commerce,Cultural Fest,5/3/2026,Campus Desk,waive,cancelled,Vegetarian,750,4,1
S10764,Vikram Das,Female,30/08/2026,20,Hyderabad,Electronics,Sports Meet,21/07/2026,Campus Desk,Refunded,Attended,Vegan,150,2,2
S11384,Deepa Sharma,Male,21-Feb-26,23,Mysuru,Mechanical,Career Fair,10/2/2026,Website,waive,Registered,No-meal,150,1,4.0 / 5
S10713,Anitha Nair,Other,20-May-26,26,Salem,Commerce,Cultural Fest,14/05/2026,Email,Waived,absent ,Vegan,200,1.5,3.0 / 5
S10431,Priya Sharma,Male,30/05/2026,17,Kochi,Commerce,Sports Meet,22/05/2026,Mobile App,Paid,Absent,Non-Vegetarian,₹500,6.0 hours,4
S11323,Keerthi Rao,Other,6/6/2026,24,Trichy,Commerce,seminar,12/4/2026,Campus Desk,Refunded,Attended,Vegan,Rs 500,2.0 hours,1
S10101,Divya Iyer,Female,5/7/2026,25,Coimbatore,Commerce,Workshop,30/06/2026,Email,Paid,absent,Vegan,250,2,2
S12428,Pooja Das,Female,6/5/2026,19,Mysuru,Management,Cultural Fest,30/04/2026,Walk-in,Waived,Absent,Vegetarian,500,3,5
S12449,Vijay Menon,Male,7/5/2026,19,Kochi,Arts,Seminar,23/06/2026,Website,Paid,Cancelled,Non-Vegetarian,500,2,2
S11251,Rahul Menon,Other,6/1/2026,17,Trichy,Arts,SEMINAR,31/05/2026,Campus Desk,Paid,Absent,Vegan,150,6,1
S10832, Deepa Sharma,Other,28-Feb-26,19,Madurai ,Management,Career Fair,2/2/2026,Email,Refunded,absent,Vegan,750,1,5.0 / 5
S12004,Swetha Menon,Other,1/18/2026,19,Salem,Electronics,Career Fair,3/12/2025,Website,Paid,Cancelled,No Meal,100,2,5
S12212,Karthik Rao,Other,2/11/2026,22,Trichy,Civil Engineering,Sports Meet,13/01/2026,Mobile App,Refunded,ATTENDED,Vegetarian,200,3,3
S11557,Deepa Sharma,Male,16-Feb-26,19,Salem,Mechanical,Career Fair,26/01/2026,Walk-in,Paid,Absent,Vegetarian,300,2,4
S11808,Karthik Rao,Male,8/6/2026,19,Madurai,Civil Engineering,Career Fair,27/06/2026,Campus Desk ,Refunded,Absent,Non-Vegetarian,750,4,4
S11234,Lakshmi Rao,Male,8/16/2026,19,Chennai,Mechanical,Cultural Fest,16/07/2026,Website,waive,Absent,No-meal,300,2.5,2
S10407,Ravi Patel,Female,26-Jun-26,23,Madurai,Civil Engineering,workshop,19/06/2026,Walk-in,pending,Attended,No Meal,750,3,1
S11013,Vijay Menon,Other,14-Feb-26,17,Chennai,Arts,Sports Meet,5/2/2026,Mobile App,Refunded,cancelled,Vegetarian,300,6,1
S10552,Anitha Nair,Female,17/03/2026,26,Chennai,Mechanical,seminar,8/3/2026,Mobile App,Pending,Registered,Vegan,500,1,5
S12628,Naveen Sharma,Male,15-Feb-26,25,Trichy,Mechanical,Career Fair,26/12/2025,Walk-in,paid,Absent,Vegan,150,6,2
S10184,Rahul Menon,Other,6/23/2026,20,Trichy,Arts,Workshop,14/06/2026,Email,Paid,Attended,No Meal,250,2,3.0 / 5
S10263,Meena Patel,female,1/3/2026,26,Hyderabad,Arts,Seminar,31/01/2026,Campus Desk,paid,cancelled,Vegetarian,750,6,4.0 / 5
S12446,Swetha Menon,Female,5/13/2026,18,Madurai,Electronics,Career Fair,1/5/2026,Walk-in,PAID,Cancelled,  Non-Vegetarian  ,500,1,5
S12778,Vijay Menon, Female,18/04/2026,27,Mysuru,Mechanical,Sports Meet,28/02/2026,Website,Refunded,ABSENT,Vegan,0,6,4.0 / 5
S11537,Harini Iyer,MALE,22/06/2026,20,Trichy,Mechanical,Seminar,17/05/2026, Campus Desk,Waived,Attended,No-meal,750,2.5,3
S11950,Karthik Rao,Other,4/2/2026,25,  Coimbatore  ,Commerce,Hackathon,15/02/2026,Email,Waived,Attended,Non-Vegetarian,200,2.5,5
S10523,Vikram Das,Female,27-Apr-26,25,Hyderabad,Computer Science,Cultural Fest,30/03/2026,Email,Refunded,Registered,No Meal,500,6,2
S10787,Deepa Sharma,Male,5/1/2026,21,Mysuru,Civil Engineering,Cultural Fest,22/03/2026,Mobile App,Refunded,Cancelled,Non-Vegetarian,750,1,3
S12485,Manoj Kumar,FEMALE,15/01/2026,20,Madurai,Arts,Cultural Fest,17/12/2025,Email,PENDING,attended,Vegan,750,1.5,1
S11720,Suresh Kumar,Female,1/7/2026,17,Chennai,Computer Science,workshop,25/12/2025,Email,Pending,Registered,No-meal,₹750,6.0 hr,4
S11169,Priya Sharma,Male,3/8/2026,27,Kochi,Civil Engineering,Seminar,13/01/2026,Mobile App,Waived,Attended,No-meal,750,6,2
S11821,Naveen Sharma,Male,21/07/2026,23,Salem,Commerce,Cultural Fest,10/6/2026,Walk-in,waive,Absent,Vegetarian,₹150,6.0 hours,4.0 / 5
S11959,Keerthi Rao,MALE,5/11/2026,24,Kochi,Management,Career Fair,14/04/2026,Email,Refunded,Registered,Vegan,100,6,3
S10420,Keerthi Rao,FEMALE,20/04/2026,18,Madurai,Commerce,Hackathon,30/03/2026,Mobile App,Pending,Absent,No-meal,200,6,4
S12668,Vijay Menon,Female,3/13/2026,26,Trichy,Computer Science,Workshop,12/1/2026,Mobile App,Refunded,Registered,Non-Vegetarian,150,1.5,4.0 / 5
S11564,Ajay Nair,Female,4/16/2026,19,Trichy,Computer Science,WORKSHOP,1/3/2026,Website,Paid,Attended,Vegetarian,500,1,1.0 / 5
S11781, Suresh Kumar,Female,4/10/2026,25,Kochi,Electronics,Cultural Fest,5/4/2026,Email,Refunded,Cancelled,No Meal,300,6,4
S12369, Deepa Sharma,Female,20-Apr-26,21,Trichy,Commerce,Workshop,4/4/2026,Campus Desk,Refunded,Registered,Non-Vegetarian,100,1,1
S12013,Ajay Nair,Female,4/7/2026,25,Kochi,Commerce,Cultural Fest,15/02/2026,Email,Refunded,Absent,Non-Vegetarian,Rs 500,1.0 hours,2
S11215,Rahul Menon,Male,16-May-26,20,,Commerce,Sports Meet,1/4/2026,Email,Waived,Attended,Non-Vegetarian,100,4,5
S11800,Lakshmi Rao,FEMALE,18-Jul-26,24,Bengaluru,Civil Engineering,Workshop,27/05/2026,Website,Pending,Registered,No-meal,300,1.5,1
S12903,Meena Patel,Male,31/02/2026,20,Madurai,Electronics,Sports Meet,24/02/2026,Email,PAID,Absent,Vegan,₹750,1.5 hours,4
